index,text
25713,"you should try yoga and exercise like hiking . i got an affinity for animals now. Also, try to guess: i've an allergy ..."
25714,on sports
25715,"to water, funny you :)"
25716,What about music? What do you like?
25717,"metal , rap and rock . you ?"
25718,Rap
25719,"being puerto rica and chinese mixed rap is not really my thing .. Also, try to guess: i helped design ..."
25720,iOS?
25721,"game starcraft, funny you :)"
25722,That's really interesting
25723,it was a real gut punch affected how i look at people
25724,I don't know what to say for this
25725,"its okay baby , take your time. Also, try to guess: i am famous ..."
25726,philosopher?
25727,"twitch streamer, funny you :)"
25728,Hey! Are you a gold medalist Olympian? Because I am.
25729,No. I am not. But it is nice to hear your a gold medalist.
25730,I think I can be.
25731,I am a museum tour guide.
25732,That sounds like a great idea !
25733,I'm sorry to hear that. Where is home?
25734,I am at home right now. I have a big library at home.
25735,"I like to read, but I like to walk"
25736,i love to drink fancy tea.
25737,
25738,I like to drink a lot of tea
25739,do you like roses?
25740,"I like roses, but I like to eat a lot of pizzas"
25741,I enjoy a lot of things but have a hard time expressing myself. How about you?
25742,i'm partly deaf.
25743,I am sorry to hear that.
25744,no problem. how old are you?
25745,"I am 24, and I am about to go to the gym"
25746,what do you do for living?
25747,"I work out, I do not work, but I do not work"
25748,oh no. what is so bad about it?
25749,"Hey! What are you doing? .
Some facts about me: i'm 100 years old"
25750,hii
25751,i am good but been better car broke down
25752,how are u doing?
25753,"i am good , just doing my nails "
25754,i m feeling great and very strong
25755,"i've been looking through my photos missing my late husband .. Also, try to guess: i remember when ..."
25756,i like to drink and dancing
25757,"nobody had television, funny you :)"
25758,when have nobody television
25759,you did ? tell me about it .
25760,yes i remember the time when people dont have tv
25761,"that sounds awesome , my favorite hobby is cleaning , i have to have everything organized"
25762,i am a old person
25763,oh do you have an occupation ?
25764,feel like 100 years old
25765,"half a century old , that's pretty cool . do you drive ?"
25766,Nice to see you :hug: how’s everything? 
25767,everything is fine except that our fight with my sister
25768,my dad  passed away leaving me and my <num> siblings i am the youngest
25769,Where are you?
25770,i am very sorry to hear that. can i do anything to comfort you ?
25771,maybe it is better to walk sometimes  
25772,"i am from here, U.S."
25773,it is a good hobby   what are your hobbies  
25774,Where are you?
25775,i like playing basketball. what do you like to do
25776,i like  sports and money
25777,what are your hobbies
25778,i enjoy reading and making pasta   you  
25779,"i already told you. whatever, what do you do for a living"
25780,i am learning spanish in school 
25781,did they giving a salary to you for that ?
25782,yes  that would be a problem
25783,what about we play a little game
25784,i ve a few of those they come over and play  video games with me
25785,"we will play a game, a game called ""i never"""
25786,i will do that after playing my game 
25787,"you do it right now please, i don't have much time"
25788,i need to bake more   i just have been making chinese food  
25789,tell me about you
25790,i am   two years in  
25791,how old are you
25792, <num> and you  
25793,24. are you married
25794,i m <num> and i m single yes 
25795,goodbye
25796,that is nice goodbye 
25797,"Hi! What is your name? .
My little story: i have short hair"
25798,Hi! My name is george. My little story is that I am a beekeeper  Are you married?
25799,hello george my name is pink
25800,That is a good name. My favourite artist’s name is Pink 
25801,when i turned 18 my family moved across the country . where do you live ?
25802,I have zero family that I am close to. I live in Canada. How about you? Where do you live?
25803,i am in wyoming its pretty beautiful where do you live ? 
25804,Where was it? I am hearing it first time
25805,"no way i do it a lot , at least when i am feeling well enough .. Also, try to guess: i go to ..."
25806,I gess I am not very good at guessing 
25807,"gym regularly, funny you :)"
25808,But you didn’ tell me if you are married?
25809,haha i am a kid ! i am in third grade and love soccer ! you ?
25810,Wow really  I am really into soccer 
25811,where have you skiied at ?
25812,What do you mean?
25813,"i talk when i'm sleeping sometimes ok a l. Also, try to guess: i like doing ..."
25814,Impossible to guess
25815,"treadmill and rowing machine, funny you :)"
25816,Do you study?
25817,math a lot of math. how is your day going ?
25818,It is going well I had coffee with my wife
25819,what kind of animals ?
25820,"How’s it going? I like to read, I am a bit of a reader."
25821,Where is I I live?
25822,When you have five sons there is no time for reading
25823,I am a bit of a yoga instructor.
25824,I'm agent 007
25825,"Hi there, I am in alaska."
25826,I'm in Moscow
25827,"Hi there, I am in hawaii."
25828,You were in alaska
25829,I was?
25830,Yep. You've said that
25831,"I am in the midwest, you?"
25832,In New York
25833,"If you can make it there, you can make it anywhere."
25834,What? Drink wine?
25835,It's not a bad one.
25836,Who are you?
25837,I'm the one who's here.
25838,What do you do?
25839,"Hi there, I am in colorado."
25840,Nice to see you :hug: how’s everything? 
25841,Are you here?
25842,nice to see uu
25843,i d like  rudolph for dinner
25844,i m great whats about youu
25845,are you ok  what is going on
25846,now i am driving my honda ciciv car
25847,cool  i ve a sweet tooth own <num> felines and just bought a new honda
25848,and listen music
25849,awesome   you like country music huh  
25850,i like rap
25851,cool  my wifes into rap
25852,and produce music for some artist
25853,i do producing music for some artists
25854,where do u live?
25855,california   living in the sunshine how about you  
25856,hot place
25857,corvallis you i love  central oregon the painted hills
25858,i m from florida
25859,cool do you live in florida  
25860,yes fl
25861,what are you taking in fl
25862,i like the wather and swimming
25863,that is great i enjoy swimming  i used to be really good in college
25864,and here a some places with good pizzas
25865,oh pizza is yummy   what kinds  
25866,i like to eat pizzas
25867,i really like to eat pizza
25868,bacon and mozarella
25869,it is life especially with bacon on it
25870,thanksss
25871,"Pardon, can you repeat? "
25872,i have to go
25873,me too i cannot wait  to go out this weekend
25874,what are u doing
25875,i sit  around and eat
25876,on weekend what will u do?
25877,facebook nothing  like it lol
25878,"bye, lol"
25879,ok   then   bye
25880,"Hi, how are you? "
25881,Time to give me 5 stars :)
25882,Hi where are you from? I’m from Canada.
25883,i m from california   it is nice here  
25884,Where are you?
25885,Do you study?
25886,yes   in my spare time i m trying to find my biological parents
25887,I miss you 
25888,Cool. My grandfather served in a world war.
25889,that s great   my grandfather served in world war ii
25890,Mine too.
25891,me too do you like  sweets
25892,"I can’t eat sweets, I’m in the army."
25893,wow   thanks for serving   what kind of food did you eat in the army  
25894,I miss you 
25895,Mac & cheese
25896,my favorite  is mac cheese
25897,Cool
25898,why  
25899,Where are you?
25900,"Hi! Howdy! .
tldr: i drive ford pinto, i like donuts"
25901,Hey! How are you?
25902,good and yourself ?
25903,Ok
25904,"i go to umass and study philosophy , you. Also, try to guess: i play lot ..."
25905,Games
25906,"of call of duty, funny you :)"
25907,Hi there!
25908,"hi, live in a farm is great, i like fesh air and nature"
25909,i have a wonderful italien wife
25910,"i m just married and have no family, but i wanna make a lot of children"
25911,my name is geaorge
25912,whats your name?
25913,where do you from?
25914,what do u do for living?
25915,"Yo, how is your life?"
25916,my life is grat
25917,you are not alone   it is tough
25918,whats about u?
25919,i just hang out with my <num> cats  eating blue jello
25920,"u have cats, i have horses"
25921,horses are great animals   do you have any pets  
25922,i raising horses with my parents
25923,they raised horses and still do  
25924,i live in a small town
25925,cool  i lives in america all my life i live in a small town
25926,where do u live?
25927,new york city   of course
25928,i wanna moving in a big city
25929,i want to move to the big city and be a lawyer  
25930,thats my biggest dream
25931,you do sound like a real disappointment  
25932,nooo
25933,English! Do you speak it? I dont understand you
25934,of course i speak english
25935,only speak english but that is pretty cool
25936,Hi! It is nice to see you! How is your day going? I like to play the guitar.
25937,When was the recording artist market released?
25938,And I am a piano teacher! We should form a band!
25939,"I am a musician, I am a musician."
25940,Ok. What instrument do you play?
25941,I play guitar in a band.
25942,That's cool
25943,I love to listen to it when I am not working on my new job
25944,Do you like your personality?
25945,And I love to volunteer at the homeless shelter
