index,text
441,"When the dead moose floated into view the famished crew cheered—this had to mean land!—but Captain Walgrove, flinty-eyed and clear headed thanks to the starvation cleanse in progress, gave fateful orders to remain on the original course and await the appearance of a second and confirming moose.
"
442,"As he girded himself against the noxious, sulfurous fumes that belched from the chasm in preparation for descent into the bowels of the mountain where mighty pressure and unimaginable heat made rock run in syrupy rivers, Bob paused to consider the unlikely series of events that had led him to become the Great God Vulcan’s proctologist.
"
443,"“Listen, Control!” snarled Captain Dan McMurdo across the ether, “I’ve got one engine shut down, the other running on fumes, a seriously wounded co-pilot who won’t last the hour, fifty-three refugee orphans down the back, and a nun for a radio operator, so turn the goddam landing lights on goddam pronto—orry, Sister.”
"
444,"As the foeman’s axe descended, Ragnar Thorvaldsson thought—quickly, but with uncannily prescient anachronism—that his paltry contribution to this raid would not be recorded in the great sagas, or even a minor tale, but at best he might be remembered centuries hence only as “third oarsman” in the Boys’ Own Book of Viking Adventure Stories.
"
445,"Finally after ninety-seven long days adrift Captain Pertwee was rescued, mercifully ending his miserable diet of rainwater and strips of sun dried Haddock which was actually far ghastlier than it sounded what with George Haddock being his former first mate.
"
446,"Justin was happy, like a clam at high tide, but abruptly ending his musings he recalled that he had every reason to be happy (in his own small way) because he was a quahog and it was the highest of tides, and he squirted with delight.
"
447,"Hard-boiled private dick Harrison Bogart couldn’t tell if it was the third big glass of cheap whiskey he’d just finished, or the way the rain-moistened blouse clung so tightly to the perfect figure of the dame who just appeared panting in his office doorway, but he was certain of one thing … he had the hottest mother-in-law in the world.
"
448,"Hard-boiled private eye Smith Calloway had a sinking feeling as he walked into the chaotic crime scene, for there, as expected, was the body dressed in a monk’s habit; there was the stuffed cream-colored pony next to the crisp apple strudel; there was the doorbell, the set of sleigh bells, and even the schnitzel with noodles – all proclaiming that the Von Trappist Killer had struck again.
"
449,"“One cannot easily shake off old habits,” was all that retired Detective Tim O’Hara could say when, after rifling through the dead old man’s pockets (which, as he expected, were all empty), inspecting his throat, and forcing open his cold, stiff hand to get his fingerprints, he was gently but firmly pulled away from the coffin by his brother Harry and piloted out of the parlor under the perplexed stares of uncle Mel’s friends
"
450,"He was waiting for the call seated behind his desk, his right knee bouncing up and down like the piston of a one-cylinder steam engine – the kind old guys restore and stand proudly next to at the county fair hoping someone will stop and ask about it but they never do as the engine thumps and sputters in rhythm like an anxious guy seated behind his desk bouncing his knee up and down.
"
451,"When the CSI investigator lifted the sheet revealing the mutilated body with the Ginsu Knife still protruding from the bloody chest, Detective Miller wondered why anybody would ever need two of them, even if he only had to pay extra shipping and handling.
"
452,"As he strolled among the Kenthellians, through the wide parndamets along the River Elinionenin, thrimbening his tometoria and his Almagister’s scrollix, he thought to himself, “Wow, it is sure convenient there’s a glossary for made-up fantasy words on page 1048.”
"
453,"After years of Dame Gothel’s tyrrany, Rapunzel was only seconds from freedom, until, with an agonized scream, the prince plunged to his death in the thorns below, grasping a handful of detached blond strands—the golden stair having been irreparably weakened by the deficiency of Vitamins B3, B6, and B7 in his love’s new celiac-friendly diet.
"
454,"The Swan Queen spread her wings with all the quick grace of a businessman hailing a taxi in NYC and leapt high into the air like said businessman swearing and jumping back from the curb as the taxi he was hailing speeds past and splatters him with sludgy city puddle water, but in a more graceful way than the second bit.
"
455,"In the late 1480’s, one of Henry VII’s spies in Milan picked up on what Columbus was up to, caught a gypsy caravan to Barcelona, a strawberry wagon to Lisbon, a crazy noble’s carriage to Marseilles, a worn stagecoach to Paris (which broke down), a hike to Calais, a rowboat to Southampton, arriving in London a year after Columbus landed in America, the imminent sailing for which the next year the spy, by now headless, had come to report.
"
456,"With her interest in dime-store cowboy novels finally fading and Christmas just days away, little Lizzy Borden sat quietly in the corner and crossed “tomahawk” off her Christmas list, writing instead the word AXE, carefully in her best penmanship, which made her mother and father so proud.
"
457,"2nd Lt. Buck Johnson peered down from his perch high above the battlefield in his aerial reconnaissance balloon and watched the Union infantry lines march out of the tree line and across the crown of the barren field, their dark Union uniforms occasionally interspersed with grey Confederate prisoners forming a mass of precision strands of soldiers slowly covering the once bald field like an ever-growing “dark with touch of grey” comb-over.
"
